time_idx,power_0,wind_speed_1,power_1,wind_speed_2,power_2,wind_speed_3,power_3,wind_speed_4,power_4,wind_speed_5,power_5,wind_speed_6,power_6,wind_speed_7,power_7,wind_speed_8,power_8,wind_speed_9,power_9,wind_speed_10,power_10,wind_speed_11,power_11,wind_speed_12,power_12,wind_speed_13,power_13,wind_speed_14,power_14,wind_speed_15,power_15,wind_speed_16,power_16,wind_speed_17,power_17,wind_speed_18,power_18,wind_speed_19,power_19,wind_speed_20,power_20,wind_speed_21,power_21,wind_speed_22,power_22,wind_speed_23,power_23,wind_speed_24,power_24,wind_speed_25,power_25,wind_speed_26,power_26,wind_speed_27,power_27,wind_speed_28,power_28,wp_true
2913,382.6000061,5.394230843,499.2000122,5.587461948,536.5,5.490871906,444.0,6.646564484,911.2999878,7.221641064,758.4000244,4.528204918,135.3000031,3.66858983,216.4000092,5.104000092,-3.900000095,2.700000048,29.60000038,2.5,10.90000057,2.900000095,74.30000305,1.600000024,-4.200000286,3.66858983,104.5999985,5.007153988,431.6000061,4.337179661,266.8999939,3.66858983,254.4000092,3.095512867,54.40000153,4.337179661,209.1000061,4.814743519,314.8000183,7.221641064,1071.099976,3.191025734,185.6000061,7.508487225,1066.0,6.454461575,922.1000366,2.5,172.1000061,6.262154102,601.6000366,5.200795174,425.5,6.55053854,938.6000366,5.200795174,537.5,23.43
2914,5.900000095,5.490871906,476.7000122,5.780487061,498.3999939,5.587461948,471.5,6.358333111,748.7999878,7.412922859,653.9000244,1.300000072,-8.900000572,1.399999976,-6.200000286,0.800000012,-2.299999952,1.300000072,-7.5,1.0,-5.099999905,1.0,-3.100000143,0.400000006,-5.800000191,1.399999976,-10.19999981,5.007153988,303.5,3.095512867,100.0999985,2.900000095,68.90000153,1.899999976,-8.0,2.600000143,37.40000153,3.0,54.79999924,4.432692528,220.4000092,1.700000048,-13.80000019,4.241666794,199.8000031,3.382051468,118.0999985,4.623718262,101.0,2.100000143,-12.40000057,2.799999952,92.80000305,4.241666794,198.3000031,3.66858983,132.9000092,20.92
2915,617.2999878,4.910256386,446.0,6.262154102,623.5,5.684000015,518.5,6.165923119,401.5,4.719231129,298.8999939,3.191025734,-3.100000143,3.573076963,-4.5,2.900000095,-2.5,2.5,-3.900000095,1.899999976,-3.700000048,2.5,-3.400000095,1.100000024,-3.799999952,2.200000048,-7.099999905,3.66858983,112.7000046,3.0,40.79999924,3.477564096,128.9000092,4.528204918,240.6999969,4.623718262,222.4000092,4.814743519,243.3000031,4.241666794,263.3000183,3.286538363,45.0,4.528204918,216.0,3.477564096,129.6000061,3.477564096,150.1999969,3.477564096,78.40000153,4.05064106,187.1000061,4.337179661,202.0,4.910256386,292.8000183,19.14
2916,520.7000122,3.859615564,280.3999939,5.587461948,583.2000122,6.358333111,617.7000122,6.069641113,452.3000183,5.876923084,471.6000061,3.382051468,-4.300000191,3.191025734,-4.200000286,3.477564096,-6.200000286,3.382051468,-3.900000095,3.573076963,-3.100000143,3.764102459,-3.100000143,3.0,-2.900000095,4.146153927,127.4000015,5.200795174,313.1000061,4.814743519,249.0,4.814743519,289.8000183,5.394230843,379.8999939,5.780487061,411.0,5.97330761,530.9000244,6.069641113,770.7999878,4.337179661,232.4000092,5.97330761,427.5,4.910256386,337.6000061,4.623718262,302.3000183,4.432692528,313.1000061,5.490871906,487.3000183,4.719231129,415.8000183,6.069641113,571.2000122,14.27
2917,569.1000366,5.200795174,488.8999939,6.934333324,1001.900024,7.030154228,870.5,6.934333324,608.2000122,6.358333111,480.5,4.241666794,-4.099999905,3.764102459,139.4000092,3.573076963,82.40000153,3.66858983,91.0,3.859615564,139.9000092,3.0,-8.300000191,2.900000095,-3.5,3.764102459,93.09999847,5.394230843,323.3000183,4.814743519,234.6000061,4.910256386,273.1000061,4.910256386,308.0,5.394230843,454.0,5.876923084,598.1000366,6.838461399,1018.700012,5.684000015,580.6000366,4.719231129,440.0,6.069641113,765.7999878,4.432692528,374.3999939,4.910256386,383.3999939,4.528204918,324.3999939,6.646564484,1061.400024,5.587461948,651.5,8.89
2918,166.3000031,3.764102459,188.1000061,6.262154102,668.2999878,5.97330761,573.1000366,5.876923084,437.5,4.146153927,286.1000061,3.0,-5.300000191,3.286538363,76.90000153,1.600000024,-13.60000038,2.700000048,28.5,2.400000095,6.099999905,2.100000143,23.89999962,2.299999952,-3.0,2.900000095,39.20000076,4.241666794,177.4000092,4.05064106,158.6999969,4.814743519,272.8000183,4.337179661,192.5,5.684000015,394.6000061,5.297538757,382.5,6.55053854,834.9000244,5.104000092,349.7000122,4.528204918,448.6000061,5.200795174,642.7000122,3.477564096,242.5,4.241666794,368.3999939,4.337179661,272.6000061,5.97330761,743.4000244,5.684000015,661.2000122,13.05
2919,139.0,3.955128193,213.1999969,5.490871906,510.3000183,5.97330761,513.1000366,5.394230843,301.5,4.146153927,204.5,2.200000048,-4.300000191,2.5,22.70000076,1.200000048,-2.799999952,3.286538363,33.60000229,3.286538363,60.20000076,3.095512867,102.2000046,2.299999952,-3.200000048,2.400000095,33.5,4.623718262,186.9000092,4.719231129,201.9000092,4.719231129,311.8999939,3.955128193,158.1999969,4.719231129,265.0,5.587461948,452.8000183,6.646564484,863.2000122,3.477564096,113.0,5.587461948,537.6000366,3.859615564,230.4000092,3.955128193,230.4000092,3.955128193,144.6000061,4.910256386,491.8999939,5.104000092,435.8999939,5.490871906,494.8000183,10.03
2920,69.59999847,1.700000048,-14.60000038,5.297538757,377.5,6.069641113,403.2000122,4.05064106,155.4000092,3.095512867,74.5,2.5,-4.700000286,1.899999976,-14.60000038,1.800000072,-2.900000095,1.800000072,-13.30000019,2.600000143,-19.0,1.600000024,-15.60000038,1.600000024,-3.400000095,1.5,-16.0,1.800000072,-15.5,3.095512867,49.20000076,3.573076963,69.09999847,3.095512867,75.09999847,3.955128193,159.3000031,3.955128193,145.0,5.394230843,465.0,4.337179661,108.5,4.146153927,157.0,3.477564096,64.30000305,3.095512867,42.10000229,2.299999952,-9.199999809,3.66858983,170.1000061,4.910256386,302.8000183,4.432692528,222.9000092,5.22
2921,-5.200000286,1.100000024,-6.300000191,3.764102459,95.09999847,3.095512867,93.90000153,3.095512867,23.39999962,3.573076963,-16.70000076,2.400000095,-3.700000048,1.600000024,-3.5,1.300000072,-3.700000048,2.299999952,-3.799999952,2.200000048,-3.100000143,2.200000048,-3.299999952,2.200000048,-3.700000048,1.600000024,-3.299999952,2.600000143,-3.900000095,2.700000048,-14.40000057,2.400000095,3.700000048,2.700000048,40.0,3.382051468,76.20000458,3.764102459,105.0,3.66858983,216.9000092,2.299999952,-14.0,3.573076963,-7.300000191,2.700000048,-7.400000095,3.286538363,71.59999847,2.600000143,8.0,4.05064106,234.6000061,3.095512867,92.5,4.528204918,284.0,5.92
2922,-6.5,2.299999952,-4.0,2.799999952,45.60000229,2.400000095,-5.599999905,2.5,2.200000048,3.286538363,-4.200000286,1.800000072,-3.900000095,2.299999952,-3.600000143,2.0,-4.200000286,2.700000048,-4.0,3.095512867,-3.100000143,3.286538363,-3.799999952,3.095512867,-2.600000143,2.200000048,-3.700000048,3.095512867,-4.0,3.382051468,-4.700000286,4.05064106,163.1999969,3.66858983,149.3000031,4.814743519,301.3000183,5.200795174,353.5,4.528204918,293.5,3.477564096,66.20000458,4.337179661,225.6999969,3.477564096,161.1000061,3.859615564,182.6999969,3.095512867,86.09999847,4.814743519,338.0,4.719231129,320.3000183,4.05064106,185.6999969,8.21
2923,-18.60000038,2.0,-3.5,3.286538363,69.59999847,2.799999952,-2.799999952,2.299999952,-7.800000191,3.191025734,-6.400000095,1.5,-3.5,2.299999952,-4.099999905,2.700000048,-4.200000286,1.899999976,-16.39999962,2.299999952,-3.100000143,2.100000143,-17.10000038,2.200000048,-4.800000191,1.700000048,-3.400000095,2.5,-3.400000095,3.0,-4.400000095,3.477564096,108.5,3.66858983,138.0,4.146153927,162.6999969,4.623718262,225.9000092,3.955128193,213.0,2.0,-8.199999809,4.910256386,267.3000183,3.0,167.9000092,5.97330761,428.5,3.095512867,4.900000095,3.764102459,205.0,4.623718262,284.0,3.955128193,102.8000031,10.67
2924,-3.0,2.299999952,-4.800000191,3.286538363,68.09999847,2.200000048,-4.300000191,1.899999976,-5.200000286,2.5,-5.200000286,2.299999952,-4.0,1.800000072,-2.700000048,1.700000048,-3.700000048,2.400000095,-4.5,2.200000048,-3.299999952,1.899999976,-2.900000095,2.100000143,-3.900000095,1.5,-3.5,2.5,-3.299999952,3.286538363,-6.0,4.241666794,168.3000031,3.573076963,137.8000031,4.528204918,215.8000031,3.573076963,163.1000061,5.876923084,478.3999939,1.5,-6.0,4.337179661,240.1999969,3.191025734,155.6000061,5.97330761,378.1000061,2.299999952,-6.599999905,3.191025734,117.7000046,3.955128193,144.6999969,4.05064106,180.5,7.59
2925,-5.0,1.300000072,-3.700000048,3.477564096,94.5,2.200000048,-18.20000076,1.800000072,-3.700000048,2.299999952,-4.300000191,0.5,-3.0,1.200000048,-3.600000143,0.600000024,-2.700000048,1.100000024,-5.200000286,1.300000072,-3.700000048,0.600000024,-2.900000095,2.200000048,-3.700000048,1.0,-4.900000095,2.0,-3.799999952,2.5,-3.100000143,3.191025734,87.5,3.095512867,56.0,2.700000048,33.5,2.400000095,15.0,5.200795174,312.7000122,3.0,-6.5,5.200795174,290.1000061,3.764102459,136.8000031,5.104000092,324.7000122,1.200000048,-3.400000095,3.095512867,32.60000229,2.900000095,77.59999847,2.799999952,44.5,6.88
2926,-4.599999905,2.400000095,-3.5,3.764102459,126.3000031,2.299999952,-4.800000191,3.859615564,-4.700000286,1.600000024,-4.099999905,1.300000072,-2.900000095,1.300000072,-3.900000095,0.900000036,-3.299999952,1.700000048,-3.900000095,1.600000024,-3.0,0.5,-4.200000286,1.5,-4.700000286,2.299999952,-3.200000048,2.299999952,-3.5,3.955128193,188.9000092,4.814743519,289.3000183,3.095512867,67.59999847,3.095512867,42.79999924,2.5,17.10000038,6.069641113,611.0,2.299999952,-5.400000095,3.477564096,99.80000305,3.191025734,155.6000061,4.814743519,287.3999939,2.400000095,-4.900000095,3.0,51.5,4.814743519,362.3000183,2.900000095,115.4000015,3.39
2927,-5.800000191,2.200000048,-3.200000048,3.955128193,202.3000031,4.05064106,151.1999969,4.432692528,206.1999969,3.382051468,-4.700000286,0.400000006,-2.799999952,0.5,-3.799999952,0.5,-2.700000048,1.200000048,-4.599999905,0.800000012,-2.700000048,1.300000072,-3.100000143,0.5,-5.0,1.700000048,-3.299999952,1.800000072,-3.799999952,3.095512867,14.30000019,3.477564096,125.3000031,1.700000048,-4.0,1.700000048,-4.200000286,1.300000072,-4.0,6.262154102,760.0,4.814743519,-5.300000191,5.490871906,295.6000061,5.394230843,432.6000061,5.97330761,623.1000366,1.600000024,-3.200000048,3.573076963,50.10000229,4.719231129,238.5,4.146153927,214.6999969,1.44
2928,-3.200000048,1.5,-3.700000048,2.299999952,-3.5,0.5,-3.0,3.095512867,42.90000153,2.299999952,-8.900000572,0.400000006,-3.0,0.699999988,-4.300000191,0.400000006,-3.200000048,0.900000036,-5.099999905,2.299999952,-2.400000095,0.600000024,-4.0,1.0,-3.200000048,2.0,-5.599999905,3.477564096,-2.799999952,3.859615564,104.0,3.286538363,146.5,1.200000048,-2.799999952,2.0,-5.0,3.66858983,-4.400000095,6.742538452,1066.599976,4.814743519,287.8000183,5.200795174,448.6000061,3.477564096,303.2000122,5.780487061,572.2000122,2.900000095,-3.900000095,4.05064106,214.5,5.007153988,366.7000122,4.910256386,310.3000183,2.71
2929,-4.300000191,2.100000143,-5.099999905,1.600000024,-5.599999905,0.5,-3.799999952,1.600000024,-4.5,0.5,-4.200000286,1.300000072,-4.700000286,0.600000024,-4.800000191,0.400000006,-2.900000095,0.600000024,-4.300000191,1.300000072,-2.799999952,0.400000006,-4.700000286,0.699999988,-3.700000048,1.300000072,-4.599999905,1.700000048,-2.5,0.699999988,-5.0,2.299999952,-3.5,0.900000036,-3.799999952,1.899999976,-4.5,1.899999976,-3.100000143,4.814743519,254.1000061,3.573076963,46.0,2.900000095,64.0,3.095512867,111.2000046,3.573076963,160.8000031,0.400000006,-4.700000286,3.0,-11.60000038,3.095512867,-10.90000057,1.100000024,-10.10000038,2.69
2930,-3.200000048,1.0,-4.300000191,1.5,-4.800000191,0.800000012,-3.799999952,2.0,-3.799999952,2.200000048,-4.300000191,0.400000006,-5.0,0.400000006,-3.799999952,0.600000024,-3.0,0.800000012,-5.0,0.300000012,-3.299999952,0.300000012,-4.0,0.600000024,-3.299999952,0.600000024,-4.700000286,1.5,-2.5,1.100000024,-3.0,2.200000048,-3.299999952,1.800000072,-5.300000191,1.300000072,-4.900000095,2.299999952,-4.5,4.05064106,124.5,3.382051468,54.90000153,3.477564096,39.29999924,3.191025734,60.60000229,3.095512867,40.5,2.299999952,-4.599999905,2.0,-8.800000191,2.299999952,-6.800000191,1.399999976,-2.799999952,2.39
2931,-4.400000095,1.100000024,-4.800000191,1.300000072,-3.700000048,0.800000012,-5.599999905,1.700000048,-2.700000048,0.400000006,-4.0,0.400000006,-5.300000191,0.300000012,-3.700000048,0.800000012,-3.100000143,0.900000036,-4.0,0.800000012,-2.299999952,0.699999988,-3.5,1.100000024,-2.700000048,0.5,-3.200000048,0.400000006,-2.5,1.0,-3.600000143,1.300000072,-3.5,1.0,-3.700000048,0.400000006,-3.0,0.400000006,-2.799999952,2.600000143,18.20000076,1.200000048,-4.400000095,2.799999952,-4.400000095,2.900000095,14.5,2.799999952,-7.800000191,0.300000012,-4.0,0.900000036,-3.200000048,2.200000048,-3.900000095,2.0,-2.799999952,1.54
2932,-4.099999905,0.400000006,-4.0,0.600000024,-3.700000048,1.0,-4.099999905,0.5,-2.900000095,0.300000012,-4.5,1.0,-4.599999905,0.600000024,-4.599999905,1.100000024,-2.799999952,1.0,-4.099999905,0.699999988,-2.299999952,0.5,-3.5,0.900000036,-3.900000095,0.600000024,-3.200000048,0.600000024,-2.5,1.5,-4.099999905,1.5,-4.0,0.900000036,-3.600000143,0.800000012,-5.0,0.600000024,-4.0,3.095512867,80.40000153,2.299999952,-4.5,2.600000143,-4.099999905,2.299999952,28.0,3.859615564,89.5,0.800000012,-3.5,1.200000048,-4.0,2.799999952,-3.799999952,1.600000024,-4.5,2.57
2933,-5.599999905,0.900000036,-3.400000095,1.200000048,-5.300000191,0.400000006,-4.400000095,0.5,-4.0,0.5,-5.5,0.900000036,-3.400000095,1.0,-3.900000095,0.699999988,-4.300000191,0.300000012,-4.400000095,0.600000024,-3.299999952,0.5,-4.599999905,0.100000001,-3.799999952,0.600000024,-4.700000286,0.699999988,-2.5,0.400000006,-3.100000143,1.0,-3.0,1.100000024,-5.0,2.5,-3.600000143,1.300000072,-3.200000048,3.66858983,-5.300000191,1.200000048,-3.700000048,3.66858983,-4.5,4.05064106,167.1000061,4.528204918,126.3000031,1.300000072,-4.099999905,0.800000012,-4.300000191,0.400000006,-4.099999905,1.399999976,-3.700000048,2.3
2934,-4.599999905,1.800000072,-4.400000095,1.700000048,-4.599999905,1.0,-3.100000143,1.200000048,-4.400000095,0.800000012,-4.900000095,1.200000048,-3.100000143,1.100000024,-4.599999905,1.899999976,-3.799999952,1.300000072,-4.0,1.200000048,-2.299999952,1.399999976,-3.100000143,1.300000072,-2.799999952,0.400000006,-3.900000095,0.5,-2.5,0.800000012,-4.5,2.600000143,-3.0,1.899999976,-3.799999952,1.600000024,-5.800000191,1.300000072,-5.0,3.095512867,94.20000458,2.5,-8.100000381,1.600000024,-6.099999905,3.0,-8.100000381,3.382051468,37.10000229,1.700000048,-3.0,1.300000072,-3.700000048,2.600000143,-4.900000095,0.400000006,-3.400000095,2.94
2935,-4.800000191,2.700000048,-3.600000143,3.095512867,-4.200000286,2.299999952,-3.0,2.299999952,-4.0,1.300000072,-4.800000191,2.5,-3.100000143,2.400000095,-3.600000143,1.800000072,-4.300000191,1.5,-4.300000191,1.700000048,-2.299999952,1.200000048,-3.5,1.300000072,-4.400000095,2.100000143,-3.200000048,1.200000048,-2.5,3.095512867,-4.099999905,3.955128193,-4.599999905,1.800000072,-2.700000048,1.800000072,-3.100000143,1.100000024,-4.300000191,3.382051468,79.59999847,2.799999952,-7.900000095,2.100000143,-4.0,2.600000143,-2.600000143,2.799999952,-17.5,1.0,-6.900000095,1.300000072,-3.900000095,0.400000006,-2.700000048,1.700000048,-4.099999905,2.32
2936,-4.599999905,2.600000143,-4.599999905,2.600000143,-5.400000095,2.5,-4.300000191,2.299999952,-3.600000143,1.600000024,-5.599999905,1.899999976,-5.0,2.100000143,-3.5,2.400000095,-3.700000048,2.200000048,-4.599999905,1.800000072,-3.400000095,1.399999976,-3.799999952,2.0,-4.200000286,1.5,-4.200000286,1.700000048,-3.700000048,2.0,-4.200000286,1.0,-4.300000191,1.300000072,-3.600000143,2.299999952,-4.099999905,1.5,-5.5,1.600000024,-6.700000286,3.382051468,-3.700000048,2.200000048,-4.200000286,3.191025734,-4.200000286,1.399999976,-6.099999905,1.800000072,-4.800000191,1.800000072,-4.400000095,1.100000024,-3.5,1.800000072,-3.400000095,0.47
2937,-5.300000191,2.200000048,-3.0,2.900000095,-4.700000286,2.299999952,-3.100000143,2.600000143,-4.0,2.100000143,-4.700000286,1.899999976,-3.299999952,2.400000095,-3.100000143,2.0,-2.799999952,1.100000024,-4.099999905,1.700000048,-2.400000095,1.300000072,-4.900000095,1.700000048,-4.300000191,1.200000048,-3.400000095,0.400000006,-3.700000048,1.100000024,-4.5,1.300000072,-4.700000286,1.300000072,-4.599999905,2.299999952,-5.700000286,2.299999952,-3.200000048,2.600000143,-4.200000286,2.0,-5.400000095,2.100000143,-4.400000095,2.799999952,-4.700000286,2.100000143,-6.200000286,2.0,-3.100000143,1.700000048,-2.900000095,1.399999976,-3.400000095,0.900000036,-3.400000095,0.21
2938,-4.099999905,1.700000048,-2.900000095,2.400000095,-4.700000286,2.0,-3.100000143,2.5,-3.5,2.0,-5.099999905,1.899999976,-3.0,2.0,-4.5,1.600000024,-3.400000095,1.800000072,-5.599999905,2.400000095,-2.5,1.5,-3.700000048,1.800000072,-3.799999952,1.300000072,-4.599999905,1.200000048,-3.5,1.800000072,-4.700000286,1.700000048,-4.300000191,1.600000024,-2.799999952,2.299999952,-4.599999905,2.200000048,-4.0,2.400000095,-4.200000286,2.799999952,-5.5,2.299999952,-4.800000191,2.5,-4.5,1.700000048,-5.5,1.700000048,-5.900000095,1.600000024,-2.900000095,0.699999988,-3.700000048,0.600000024,-5.400000095,-0.09
2939,-4.0,1.5,-4.200000286,1.700000048,-4.700000286,1.399999976,-3.400000095,1.399999976,-3.900000095,2.700000048,-4.599999905,1.700000048,-3.5,2.0,-3.400000095,2.0,-3.700000048,2.400000095,-4.800000191,1.800000072,-3.900000095,1.899999976,-3.100000143,1.800000072,-4.0,1.600000024,-4.400000095,1.899999976,-3.5,2.700000048,-5.0,2.5,-4.700000286,1.700000048,-3.200000048,2.5,-5.200000286,2.5,-2.900000095,3.0,-4.599999905,2.600000143,-4.700000286,3.382051468,-6.400000095,3.191025734,-5.200000286,2.100000143,-5.400000095,1.800000072,-4.599999905,2.5,-3.0,2.5,-2.799999952,2.900000095,-4.700000286,0.07
2940,-3.5,0.900000036,-4.5,1.300000072,-2.900000095,1.300000072,-3.600000143,0.5,-2.799999952,1.300000072,-4.900000095,1.5,-4.5,2.0,-4.700000286,0.900000036,-3.0,1.200000048,-4.900000095,1.899999976,-2.400000095,1.700000048,-4.5,1.399999976,-3.700000048,1.800000072,-4.700000286,2.100000143,-2.5,2.600000143,-4.099999905,1.800000072,-3.700000048,1.600000024,-3.900000095,1.399999976,-4.800000191,1.800000072,-4.5,3.286538363,-3.799999952,3.0,-5.5,3.0,7.099999905,2.900000095,-4.400000095,3.859615564,-6.0,0.699999988,-3.200000048,3.382051468,-3.200000048,2.100000143,-3.0,1.300000072,-4.0,0.16
2941,-4.700000286,0.699999988,-5.700000286,1.100000024,-3.100000143,2.5,-3.600000143,2.299999952,-3.799999952,1.800000072,-5.0,1.700000048,-4.200000286,1.5,-4.200000286,1.300000072,-4.099999905,1.300000072,-4.900000095,1.5,-2.400000095,1.800000072,-5.900000095,1.700000048,-4.200000286,1.399999976,-4.300000191,1.200000048,-2.799999952,2.299999952,-4.5,2.700000048,-3.700000048,0.600000024,-4.0,0.600000024,-7.400000095,1.0,-3.0,3.764102459,-4.200000286,2.600000143,-12.60000038,3.477564096,18.10000038,2.600000143,-5.5,3.955128193,-5.700000286,0.600000024,-3.5,1.800000072,-6.5,2.5,-7.700000286,2.299999952,-4.900000095,0.37
2942,-3.100000143,1.700000048,-5.0,1.899999976,-3.400000095,2.0,-3.5,2.299999952,-3.0,0.600000024,-4.5,2.100000143,-6.800000191,2.299999952,-4.0,2.0,-4.0,1.700000048,-4.800000191,1.700000048,-2.799999952,2.0,-4.300000191,1.100000024,-3.400000095,2.100000143,-3.799999952,0.600000024,-3.0,1.399999976,-3.900000095,1.5,-4.800000191,1.300000072,-4.0,1.5,-3.5,0.900000036,-3.700000048,2.900000095,-3.900000095,2.5,-3.700000048,3.0,-5.599999905,3.191025734,-5.200000286,3.0,-5.200000286,0.200000003,-5.099999905,0.699999988,-3.100000143,0.600000024,-4.0,1.0,-2.799999952,0.16
2943,-3.799999952,2.299999952,-5.0,2.900000095,-3.100000143,2.299999952,-5.599999905,2.100000143,-4.5,2.299999952,-4.800000191,2.799999952,-4.400000095,2.600000143,-4.300000191,2.700000048,-3.200000048,2.400000095,-6.200000286,2.700000048,-2.400000095,2.5,-3.600000143,2.299999952,-3.299999952,2.600000143,-3.799999952,1.300000072,-2.900000095,2.799999952,-3.700000048,2.400000095,-4.300000191,2.200000048,-4.400000095,2.299999952,-6.099999905,2.200000048,-3.400000095,3.955128193,-3.900000095,3.191025734,-3.600000143,3.191025734,-4.300000191,3.286538363,-5.900000095,2.700000048,-5.0,2.100000143,-4.099999905,2.600000143,-3.5,2.299999952,-4.200000286,1.700000048,-3.600000143,-0.08
2944,-3.700000048,2.100000143,-3.0,2.700000048,-5.300000191,2.900000095,-4.700000286,2.799999952,-3.900000095,2.0,-4.400000095,2.200000048,-5.200000286,2.299999952,-4.099999905,2.299999952,-5.0,2.299999952,-4.700000286,2.299999952,-2.5,2.700000048,-3.900000095,2.299999952,-4.400000095,2.600000143,-4.700000286,1.5,-3.200000048,2.100000143,-4.900000095,2.700000048,-3.799999952,2.400000095,-4.400000095,3.0,-3.100000143,2.100000143,-4.099999905,3.66858983,-4.800000191,2.700000048,-4.400000095,2.900000095,-4.400000095,3.191025734,-5.400000095,3.66858983,-5.800000191,1.800000072,-4.700000286,3.382051468,-3.0,2.799999952,-3.700000048,1.5,-4.5,-0.12
2945,-6.599999905,2.5,-3.200000048,2.700000048,-5.700000286,2.400000095,-5.400000095,3.0,-4.099999905,3.382051468,-4.200000286,3.0,-3.400000095,2.5,-5.700000286,3.095512867,-4.0,2.5,-4.200000286,2.5,-2.5,2.799999952,-4.400000095,2.299999952,-3.900000095,2.5,-4.0,2.200000048,-2.799999952,2.900000095,-3.200000048,2.400000095,-3.700000048,3.0,-3.799999952,3.0,-4.700000286,1.5,-3.400000095,3.859615564,-6.700000286,2.799999952,-3.299999952,2.900000095,-5.0,3.0,-3.900000095,2.5,-5.200000286,1.700000048,-5.800000191,3.0,-5.700000286,2.700000048,-4.300000191,1.5,-3.600000143,-0.11
2946,-4.5,3.095512867,-3.299999952,3.286538363,-3.799999952,3.286538363,-3.900000095,3.286538363,-4.400000095,3.955128193,-4.400000095,3.0,-3.200000048,3.286538363,-4.599999905,3.66858983,-3.900000095,2.799999952,-4.099999905,3.66858983,-2.600000143,3.191025734,-3.200000048,2.799999952,-4.200000286,3.573076963,-5.700000286,2.799999952,-2.700000048,3.286538363,-4.599999905,3.286538363,-3.799999952,3.095512867,-3.200000048,3.477564096,-9.900000572,2.700000048,-4.700000286,4.623718262,-4.5,3.66858983,-3.100000143,3.573076963,-4.599999905,3.477564096,-4.800000191,2.799999952,-5.700000286,2.600000143,-4.700000286,3.573076963,35.20000076,3.955128193,-3.0,3.382051468,-3.200000048,-0.12
2947,-6.599999905,4.337179661,174.1000061,4.337179661,166.5,3.955128193,114.0,3.764102459,85.5,3.955128193,118.8000031,3.764102459,92.59999847,4.528204918,162.3000031,3.764102459,112.2000046,3.286538363,-5.200000286,3.477564096,90.90000153,3.191025734,51.10000229,3.191025734,-5.200000286,4.05064106,119.0,3.0,-2.700000048,4.146153927,97.20000458,3.286538363,61.29999924,3.573076963,103.0999985,3.66858983,-4.200000286,3.095512867,-2.900000095,5.394230843,106.8000031,3.573076963,38.60000229,3.191025734,-4.700000286,3.286538363,-6.599999905,3.0,-5.300000191,3.095512867,-3.200000048,3.095512867,40.10000229,4.528204918,251.9000092,4.719231129,217.6999969,-0.09
2948,-5.900000095,2.700000048,-13.10000038,3.0,-7.5,2.900000095,-4.700000286,3.0,-6.400000095,2.299999952,-6.300000191,2.700000048,-5.099999905,2.600000143,-5.400000095,2.600000143,-7.099999905,2.299999952,-8.900000572,2.400000095,-12.30000019,1.700000048,-3.600000143,2.799999952,-8.0,0.900000036,-6.200000286,2.600000143,-4.0,2.900000095,-11.69999981,2.299999952,-3.900000095,2.700000048,3.100000143,2.900000095,-7.099999905,2.799999952,-4.0,1.100000024,-3.900000095,2.200000048,-3.700000048,2.400000095,-4.5,2.5,-4.599999905,2.299999952,-6.0,2.299999952,-4.800000191,2.299999952,-4.0,3.191025734,9.5,1.200000048,-2.799999952,-0.02
2949,-5.900000095,2.299999952,-7.900000095,3.191025734,21.30000114,2.700000048,-5.900000095,2.900000095,-3.200000048,2.5,-5.700000286,2.700000048,-5.5,1.800000072,-3.900000095,2.600000143,-5.200000286,2.400000095,-6.099999905,2.5,-15.0,2.100000143,-4.700000286,2.700000048,-8.5,2.799999952,-5.400000095,2.400000095,-5.900000095,2.600000143,-7.200000286,1.800000072,-4.900000095,2.700000048,0.400000006,3.0,-8.5,2.799999952,-3.200000048,2.299999952,-4.200000286,3.095512867,-4.300000191,2.900000095,-4.099999905,2.400000095,-4.900000095,2.600000143,-5.5,2.299999952,-3.200000048,2.5,-3.0,3.477564096,-4.800000191,3.095512867,-4.099999905,-0.13
2950,-3.200000048,3.0,-5.0,3.095512867,-4.700000286,3.191025734,-3.200000048,2.100000143,-3.200000048,3.191025734,-4.200000286,1.800000072,-3.100000143,2.799999952,-3.200000048,3.286538363,-2.900000095,3.191025734,-5.200000286,3.191025734,-4.0,3.477564096,-4.5,2.299999952,-3.799999952,2.700000048,-4.200000286,3.095512867,-3.600000143,3.095512867,-4.200000286,3.095512867,-3.400000095,3.286538363,-3.900000095,3.66858983,-4.700000286,3.191025734,-5.400000095,2.600000143,-4.700000286,3.66858983,-5.300000191,3.573076963,-5.0,3.286538363,-4.0,2.600000143,-5.800000191,3.191025734,-3.299999952,3.095512867,-4.400000095,2.400000095,-3.5,3.095512867,-5.0,-0.12
2951,-7.0,3.382051468,-5.700000286,2.799999952,-5.599999905,3.286538363,-3.0,2.400000095,-3.200000048,3.382051468,-4.200000286,3.286538363,-5.200000286,2.799999952,-4.300000191,2.700000048,-3.0,2.299999952,-4.700000286,3.095512867,-3.799999952,3.382051468,61.29999924,3.095512867,-4.200000286,2.0,-5.0,3.286538363,-4.099999905,3.286538363,-5.700000286,2.100000143,-3.600000143,3.764102459,-5.700000286,3.764102459,-10.0,2.600000143,-4.599999905,3.286538363,-4.5,3.955128193,-5.599999905,3.859615564,-5.200000286,3.859615564,-5.099999905,3.477564096,-6.099999905,3.191025734,-4.0,3.955128193,-3.400000095,5.007153988,-5.400000095,3.859615564,-5.400000095,-0.12
